steer,nombre,vitesse
0.11,47402,79
2.15,47403,79
3.41,47404,79
3.41,47405,79
3.83,47406,80
4.54,47407,80
1.99,47408,81
0.43,47410,81
1.99,47409,81
-1.78,47411,82
-2.90,47414,82
-2.90,47413,82
-1.78,47412,82
-3.44,47415,82
-2.61,47416,82
-0.22,47417,81
0.39,47418,81
0.39,47419,81
2.13,47420,81
2.28,47422,81
2.13,47421,81
1.96,47424,81
1.96,47423,81
0.99,47425,81
-0.47,47426,80
-0.47,47427,80
-1.67,47429,80
-1.71,47430,80
-1.36,47431,80
-1.36,47432,80
-0.62,47433,80
0.08,47434,79
0.47,47435,78
1.30,47436,73
1.30,47437,73
1.45,47438,67
1.45,47439,67
1.08,47440,64
0.99,47441,61
-0.09,47443,55
-0.09,47442,55
-0.58,47445,53
-0.35,47444,54
-0.67,47446,53
-0.57,47447,52
-0.38,47448,52
-0.20,47450,51
-0.38,47449,52
0.00,47452,51
-0.20,47451,51
0.21,47454,51
0.18,47455,51
0.17,47456,51
0.10,47457,51
0.07,47458,51
0.07,47459,51
-0.02,47461,51
-0.02,47460,51
-0.05,47462,51
-0.05,47463,51
-0.05,47464,51
-0.03,47466,51
-0.01,47467,49
-0.01,47468,49
0.00,47469,49
0.02,47470,49
0.02,47471,49
0.02,47472,50
0.02,47473,50
0.01,47474,50
0.01,47475,51
0.00,47476,51
-0.01,47477,51
-0.01,47478,52
-0.01,47479,52
-0.01,47480,52
-0.01,47481,52
-0.01,47482,51
-0.01,47483,51
0.00,47484,48
0.00,47485,48
0.03,47486,42
0.04,47487,40
0.07,47489,34
0.04,47488,40
0.07,47490,31
0.08,47492,29
0.08,47491,29
0.09,47493,27
0.08,47494,26
0.08,47495,26
0.06,47496,25
0.04,47499,22
0.04,47500,21
0.04,47498,24
0.04,47497,24
0.04,47501,20
0.03,47502,19
0.03,47503,19
0.01,47504,19
0.01,47505,19
0.01,47506,19
0.02,47507,19
0.02,47508,20
0.01,47509,21
0.01,47510,22
0.01,47511,22
0.00,47512,22
-0.00,47513,23
-0.00,47514,23
-0.00,47515,23
-0.01,47516,23
-0.01,47517,23
-0.00,47519,23
-0.01,47518,23
-0.01,47520,23
-0.01,47521,23
-0.01,47522,22
-0.01,47523,22
0.00,47525,21
-0.00,47524,22
0.00,47527,21
0.00,47526,21
-0.00,47528,21
0.01,47530,21
0.01,47529,21
0.01,47531,20
0.00,47533,20
0.01,47532,20
0.00,47534,20
0.01,47535,20
0.01,47536,20
0.02,47537,21
0.01,47538,21
0.01,47540,22
0.01,47539,22
0.00,47541,22
-0.00,47542,22
-0.01,47543,22
-0.01,47544,22
-0.01,47545,22
-0.00,47546,22
-0.01,47548,21
-0.01,47547,22
-0.01,47549,21
0.00,47550,21
0.00,47551,21
0.01,47552,21
0.01,47553,21
0.00,47554,20
0.00,47555,20
0.01,47557,20
0.01,47556,20
0.01,47558,20
0.01,47559,20
0.01,47560,21
0.01,47561,21
0.01,47562,22
0.01,47563,22
0.00,47565,22
0.01,47564,22
-0.00,47566,22
-0.00,47567,22
-0.01,47568,22
-0.01,47570,22
-0.01,47569,22
-0.01,47571,22
-0.00,47572,21
0.00,47573,21
0.00,47574,21
0.00,47575,21
0.00,47576,21
0.00,47577,21
0.01,47578,20
0.00,47579,20
0.00,47580,20
0.01,47581,20
0.01,47582,20
0.02,47583,20
0.01,47584,21
0.01,47585,21
0.01,47586,22
0.01,47587,22
0.01,47588,22
0.00,47589,22
-0.00,47591,22
-0.00,47590,22
-0.01,47592,22
-0.01,47593,22
-0.01,47594,22
-0.01,47595,22
-0.01,47596,22
-0.00,47597,21
-0.00,47598,21
0.00,47599,21
-0.00,47600,21
0.00,47601,21
0.01,47602,20
0.01,47603,20
0.00,47606,20
0.00,47605,20
0.00,47604,20
0.01,47607,20
0.02,47608,21
0.02,47609,21
0.02,47610,21
0.01,47611,22
0.00,47612,22
0.00,47613,22
-0.00,47615,22
0.00,47614,22
-0.01,47616,22
-0.01,47617,22
-0.01,47618,22
-0.01,47619,22
-0.00,47620,21
-0.00,47621,21
0.00,47622,21
-0.00,47623,21
0.00,47624,21
0.00,47625,21
0.01,47626,20
0.01,47627,20
0.01,47628,20
0.00,47629,20
0.00,47630,20
0.01,47631,20
0.02,47632,21
0.02,47634,21
0.02,47633,21
0.01,47635,22
0.00,47636,22
0.00,47638,22
0.00,47637,22
-0.01,47639,22
-0.01,47640,22
-0.01,47641,22
-0.01,47642,22
-0.01,47643,22
-0.00,47644,22
-0.01,47645,21
-0.00,47646,21
0.00,47647,21
0.01,47648,21
0.00,47649,20
0.00,47650,20
0.00,47651,20
0.01,47652,20
0.01,47653,20
0.01,47655,20
0.00,47654,20
0.02,47657,21
0.02,47656,21
0.01,47658,22
0.00,47659,22
0.00,47660,22
-0.00,47661,22
-0.00,47662,22
-0.01,47663,22
-0.01,47664,22
-0.01,47666,22
-0.01,47665,22
-0.01,47667,22
-0.00,47668,21
-0.00,47669,21
-0.00,47670,21
0.00,47671,21
0.00,47672,21
0.01,47673,20
0.00,47674,20
0.00,47676,20
0.00,47675,20
0.00,47677,20
0.01,47678,20
0.02,47679,20
0.01,47680,21
0.01,47681,21
0.01,47683,21
0.01,47684,22
0.00,47685,22
0.68,47686,22
0.63,47687,22
0.63,47688,22
0.56,47689,22
2.81,47691,22
2.79,47690,22
2.61,47692,22
5.07,47693,21
4.85,47694,21
4.42,47695,21
6.63,47697,21
6.63,47696,21
5.70,47698,20
5.11,47699,20
5.11,47700,20
5.64,47701,20
5.64,47702,20
8.93,47704,21
9.19,47705,21
8.62,47706,22
9.60,47707,22
9.60,47708,22
8.56,47709,22
9.67,47711,22
7.56,47710,22
7.98,47713,22
7.98,47712,22
7.09,47714,22
7.96,47716,21
8.81,47715,21
7.96,47717,21
8.35,47718,21
8.35,47719,21
7.45,47720,20
9.76,47721,20
9.03,47722,20
8.15,47723,20
7.30,47724,20
9.72,47726,20
7.30,47725,20
8.06,47727,21
8.06,47728,21
9.36,47729,22
8.61,47730,22
7.67,47731,22
7.67,47732,22
0.00,47734,22
12.28,47736,22
10.31,47735,22
12.28,47737,22
11.35,47738,22
9.07,47739,21
9.07,47740,21
9.91,47741,21
9.91,47742,21
7.90,47743,20
10.05,47744,20
9.27,47745,20
9.27,47746,20
10.41,47748,20
10.41,47747,20
8.57,47750,21
8.57,47749,21
9.61,47751,22
8.75,47752,22
8.75,47753,22
7.74,47754,22
6.78,47755,22
5.91,47756,22
7.67,47757,22
7.67,47758,22
6.86,47759,22
6.06,47760,22
8.33,47761,22
6.89,47763,21
7.69,47762,21
8.26,47764,21
7.63,47765,21
6.85,47767,20
6.85,47766,20
6.09,47768,20
7.82,47769,20
7.82,47770,20
6.60,47772,20
7.29,47771,20
5.90,47773,20
7.43,47774,21
7.43,47775,21
5.84,47776,22
5.11,47777,22
7.55,47778,22
6.27,47780,22
6.27,47781,22
7.80,47783,22
7.80,47782,22
6.52,47784,21
5.80,47786,21
5.80,47785,21
7.34,47788,21
7.34,47787,21
6.61,47789,21
5.90,47790,21
7.93,47791,20
7.35,47792,20
6.63,47793,20
5.93,47794,20
5.29,47795,20
7.59,47796,20
7.09,47797,21
5.65,47799,22
5.65,47798,22
7.14,47800,22
7.14,47801,22
6.37,47802,22
5.62,47803,22
7.10,47804,22
7.10,47805,22
5.66,47806,22
7.71,47807,22
7.15,47808,21
6.44,47810,21
6.44,47809,21
5.74,47811,21
7.75,47812,21
6.49,47813,20
6.49,47814,20
5.80,47815,20
7.78,47816,20
7.22,47817,20
6.52,47818,20
5.84,47819,20
7.51,47820,21
6.97,47821,22
6.25,47822,22
6.25,47823,22
6.57,47824,22
6.57,47825,22
5.94,47826,22
4.59,47827,22
4.59,47828,22
4.02,47829,22
4.08,47830,22
3.62,47831,22
3.19,47832,21
2.79,47833,21
2.45,47834,21
2.01,47835,21
2.01,47836,21
1.55,47837,20
1.55,47838,20
1.37,47839,20
1.06,47841,20
0.93,47842,20
0.83,47843,20
0.74,47844,21
0.62,47845,21
0.54,47846,22
0.46,47847,22
0.40,47848,22
0.34,47849,22
0.27,47850,22
0.23,47851,21
0.26,47852,14
0.37,47854,10
0.37,47853,10
0.40,47855, 2
0.40,47856, 2
0.38,47857, 0
0.38,47858, 0
0.38,47859, 0
0.38,47860, 0
0.38,47861, 0
0.38,47862, 0
0.38,47863, 0
0.38,47864, 0
0.38,47865, 0
0.38,47866, 0
0.38,47867, 0
0.38,47868, 0
0.38,47869, 0
0.38,47870, 0
0.38,47871, 0
0.38,47872, 0
0.38,47873, 0
0.38,47874, 0
0.38,47875, 0
0.38,47876, 0
0.38,47877, 0
0.38,47878, 0
0.38,47880, 0
0.38,47881, 0
0.38,47884, 0
0.38,47883, 0
0.38,47882, 0
0.38,47885, 0
0.38,47887, 0
0.38,47886, 0
0.38,47888, 0
0.38,47890, 0
0.38,47889, 0
0.38,47891, 0
0.38,47892, 0
0.38,47893, 0
0.38,47894, 0
0.38,47895, 0
0.38,47896, 0
0.38,47897, 0
0.38,47898, 0
0.38,47899, 0
0.38,47900, 0
0.38,47901, 0
0.38,47902, 0
0.38,47904, 0
0.38,47903, 0
0.38,47905, 0
0.38,47906, 0
0.38,47907, 0
0.38,47909, 0
0.38,47908, 0
0.38,47910, 0
0.38,47911, 0
0.38,47912, 0
0.38,47913, 0
0.38,47914, 0
0.38,47915, 0
0.38,47916, 0
0.38,47917, 0
0.38,47918, 0
0.38,47920, 0
0.38,47919, 0
0.38,47921, 0
0.38,47922, 0
0.38,47923, 0
0.38,47924, 0
0.38,47926, 0
0.38,47925, 0
0.38,47927, 0
0.38,47928, 0
0.38,47929, 0
0.38,47930, 0
0.38,47931, 0
0.38,47932, 0
0.38,47934, 0
0.38,47933, 0
0.38,47935, 0
0.38,47936, 0
0.38,47937, 0
0.38,47938, 0
0.38,47940, 0
0.38,47939, 0
0.38,47941, 0
0.38,47943, 0
0.38,47944, 0
0.38,47942, 0
0.38,47946, 0
0.38,47945, 0
0.38,47947, 0
0.38,47948, 0
0.38,47949, 0
0.38,47950, 0
0.38,47951, 0
0.38,47953, 0
0.38,47952, 0
0.38,47954, 0
0.38,47956, 0
0.38,47955, 0
0.38,47957, 0
0.38,47958, 0
0.38,47959, 0
0.38,47960, 0
0.38,47961, 0
0.38,47962, 0
0.38,47964, 0
0.38,47963, 0
0.38,47965, 0
0.38,47966, 0
0.38,47967, 0
0.38,47968, 0
0.38,47969, 0
0.38,47971, 0
0.38,47970, 0
0.38,47972, 0
0.38,47973, 0
0.38,47974, 0
0.38,47975, 0
0.38,47976, 0
0.41,47978, 0
0.38,47977, 0
0.39,47979, 4
0.38,47980, 5
0.37,47982, 6
0.37,47981, 6
0.00,47983, 7
0.00,47984, 8
0.00,47985, 9
2.58,47986,12
2.54,47988,13
2.58,47987,12
2.18,47989,15
2.18,47990,15
1.79,47991,17
9.88,47992,18
9.22,47995,20
9.91,47993,19
9.22,47994,20
17.86,47996,22
17.86,47997,22
15.95,47998,23
15.95,47999,23
24.36,48000,23
24.36,48001,23
21.53,48002,24
19.45,48004,24
21.53,48003,24
28.37,48005,23
37.05,48006,23
37.05,48007,23
31.80,48008,23
31.80,48009,23
28.77,48010,22
37.94,48011,22
35.64,48012,22
32.69,48013,22
29.74,48014,22
27.03,48015,21
38.14,48016,21
36.43,48017,21
33.86,48018,21
31.19,48019,20
33.24,48020,20
31.16,48021,20
35.64,48022,20
30.20,48023,21
27.36,48024,22
27.36,48025,22
23.08,48026,22
23.08,48027,22
18.25,48028,22
16.17,48029,22
16.17,48030,22
12.08,48031,22
10.51,48032,22
10.51,48033,22
8.04,48034,22
8.04,48035,22
5.57,48036,21
5.57,48037,21
4.77,48038,21
4.14,48039,21
3.16,48041,21
3.16,48040,21
2.39,48042,21
2.04,48043,20
1.77,48044,20
1.35,48046,20
1.54,48045,20
1.00,48047,20
0.85,48048,20
0.73,48049,21
0.54,48051,22
0.63,48050,21
0.47,48052,22
0.30,48053,22
0.24,48054,22
0.17,48056,22
0.20,48055,22
0.15,48057,22
0.07,48058,22
0.07,48059,22
0.05,48060,22
0.03,48061,21
0.02,48063,21
0.02,48062,21
0.02,48064,21
0.01,48065,21
0.01,48066,21
0.01,48067,20
0.00,48069,20
0.01,48068,20
0.00,48070,20
0.00,48071,20
-0.00,48072,20
-0.01,48073,21
-0.01,48074,21
-0.01,48075,21
-0.01,48076,22
-0.01,48077,22
-0.01,48078,22
-0.01,48079,22
-0.01,48080,22
-0.00,48081,22
0.00,48082,22
0.01,48083,22
0.01,48084,22
0.00,48085,21
0.00,48086,21
0.01,48087,21
0.01,48089,21
0.00,48090,21
0.00,48088,20
0.00,48091,20
0.01,48093,20
0.01,48094,20
0.01,48095,20
-0.00,48097,20
0.00,48096,20
-0.01,48099,21
-0.01,48098,21
-0.01,48100,22
-0.01,48101,22
-0.01,48102,22
-0.00,48104,22
0.00,48105,22
0.01,48106,22
0.00,48108,22
0.01,48107,22
0.01,48109,22
0.01,48110,21
0.01,48111,21
0.01,48112,21
0.01,48113,21
0.01,48114,21
0.00,48116,20
0.01,48115,20
0.00,48117,20
0.00,48118,20
0.01,48119,20
0.01,48120,20
0.00,48121,20
-0.01,48122,21
-0.01,48123,22
-0.01,48125,22
-0.01,48124,22
-0.01,48126,22
-0.01,48127,22
-0.01,48128,22
0.00,48129,22
0.01,48130,22
0.01,48131,22
0.01,48132,22
0.00,48133,22
0.01,48134,22
0.01,48135,21
0.01,48136,21
0.00,48137,21
0.00,48138,21
0.01,48140,20
0.01,48139,21
0.01,48141,18
0.03,48142,15
-0.11,48144,11
0.03,48143,15
-0.14,48145, 7
-0.13,48146, 3
-0.13,48147, 0
-0.12,48149, 0
-0.12,48148, 0
-0.12,48150, 0
-0.12,48151, 0
-0.12,48152, 0
-0.12,48154, 0
-0.12,48155, 0
-0.12,48156, 0
-0.12,48157, 0
-0.12,48158, 0
-0.12,48159, 0
-0.12,48160, 0
-0.12,48161, 0
-0.12,48162, 0
-0.12,48163, 0
-0.12,48164, 0
-0.12,48165, 0
-0.12,48166, 0
-0.12,48169, 0
-0.12,48168, 0
-0.12,48167, 0
-0.12,48170, 0
-0.12,48171, 0
-0.12,48172, 0
-0.12,48173, 0
-0.12,48174, 0
-0.12,48175, 0
-0.12,48176, 0
-0.12,48177, 0
-0.12,48179, 0
-0.12,48178, 0
-0.12,48180, 0
-0.12,48181, 0
-0.12,48182, 0
-0.12,48183, 0
-0.12,48184, 0
-0.12,48185, 0
-0.12,48186, 0
-0.12,48187, 0
-0.12,48188, 0
-0.12,48189, 0
-0.12,48190, 0
-0.12,48191, 0
-0.12,48192, 0
-0.12,48193, 0
-0.12,48194, 0
-0.12,48195, 0
-0.12,48196, 0
-0.12,48197, 0
-0.12,48198, 0
-0.12,48199, 0
-0.12,48200, 0
-0.12,48201, 0
-0.12,48202, 0
-0.12,48204, 0
-0.12,48203, 0
-0.12,48205, 0
-0.12,48207, 0
-0.12,48206, 0
-0.12,48208, 0
-0.12,48209, 0
-0.12,48210, 0
-0.12,48211, 0
-0.12,48212, 0
-0.12,48213, 0
-0.12,48214, 0
-0.12,48215, 0
-0.12,48216, 0
-0.12,48217, 0
-0.12,48218, 0
-0.12,48219, 0
-0.12,48220, 0
-0.12,48221, 0
-0.12,48222, 0
-0.12,48223, 0
-0.12,48224, 0
-0.12,48225, 0
-0.12,48226, 0
-0.12,48227, 0
-0.12,48228, 0
-0.12,48229, 0
-0.12,48230, 0
-0.12,48231, 0
-0.12,48232, 0
-0.12,48233, 0
-0.12,48234, 0
-0.12,48235, 0
-0.12,48236, 0
-0.12,48237, 0
-0.12,48238, 0
-0.12,48239, 0
-0.12,48240, 0
-0.12,48242, 0
-0.12,48241, 0
-0.12,48243, 0
-0.12,48244, 0
-0.12,48245, 0
-0.12,48246, 0
-0.12,48247, 0
-0.12,48248, 0
-0.12,48249, 0
-0.12,48250, 0
-0.12,48251, 0
-0.12,48252, 0
-0.12,48253, 0
-0.12,48254, 0
-0.12,48255, 0
-0.12,48256, 0
-0.12,48257, 0
-0.12,48258, 0
-0.12,48259, 0
-0.12,48261, 0
-0.12,48260, 0
-0.12,48262, 0
-0.12,48263, 0
-0.12,48265, 0
-0.12,48266, 0
-0.12,48267, 0
-0.12,48269, 0
-0.12,48270, 0
-0.12,48271, 0
-0.12,48272, 0
-0.12,48273, 0
-0.12,48275, 0
-0.12,48276, 0
-0.12,48277, 0
-0.12,48278, 0
-0.12,48279, 0
-0.12,48280, 0
-0.12,48281, 0
-0.12,48282, 0
-0.12,48283, 0
-0.12,48284, 0
-0.12,48286, 0
-0.12,48285, 0
-0.12,48288, 0
-0.12,48287, 0
-0.12,48290, 0
-0.12,48289, 0
-0.12,48291, 0
-0.12,48293, 0
-0.12,48295, 0
-0.12,48296, 0
-0.12,48297, 0
-0.12,48298, 0
-0.12,48300, 0
-0.12,48299, 0
-0.12,48301, 0
-0.12,48302, 0
-0.12,48303, 0
-0.12,48304, 0
-0.12,48306, 0
-0.12,48305, 0
-0.12,48307, 0
-0.12,48308, 0
-0.12,48310, 0
-0.12,48309, 0
-0.12,48311, 0
-0.12,48312, 0
-0.12,48313, 0
-0.12,48314, 0
-0.12,48315, 0
-0.12,48316, 0
-0.12,48317, 0
-0.12,48318, 0
-0.12,48319, 0
-0.12,48321, 0
-0.12,48323, 0
-0.12,48324, 0
-0.12,48326, 0
-0.12,48325, 0
-0.12,48327, 0
-0.12,48328, 0
-0.12,48329, 0
-0.12,48330, 0
-0.12,48331, 0
-0.12,48332, 0
-0.12,48333, 0
-0.12,48335, 0
-0.12,48337, 0
-0.12,48338, 0
-0.12,48339, 0
-0.12,48340, 0
-0.12,48341, 0
-0.12,48342, 0
-0.12,48343, 0
-0.12,48344, 0
-0.12,48345, 0
-0.12,48347, 0
-0.12,48346, 0
-0.12,48348, 0
-0.12,48349, 0
-0.12,48350, 0
-0.12,48351, 0
-0.12,48352, 0
-0.12,48353, 0
-0.12,48355, 0
-0.12,48354, 0
-0.12,48356, 0
-0.12,48357, 0
-0.12,48358, 0
-0.12,48359, 0
-0.12,48360, 0
-0.12,48361, 0
-0.12,48362, 0
-0.12,48363, 0
-0.12,48364, 0
-0.12,48365, 0
-0.12,48366, 0
-0.12,48367, 0
-0.12,48368, 0
-0.12,48370, 0
-0.12,48371, 0
-0.12,48372, 0
-0.12,48374, 0
-0.12,48373, 0
-0.12,48376, 0
-0.12,48375, 0
-0.12,48377, 0
-0.12,48378, 0
-0.12,48379, 0
-0.12,48380, 0
-0.12,48382, 0
-0.12,48381, 0
-0.12,48383, 0
-0.12,48384, 0
-0.12,48385, 0
-0.12,48386, 0
-0.12,48387, 0
-0.12,48388, 0
-0.12,48389, 0
-0.12,48390, 0
-0.12,48391, 0
-0.12,48392, 0
-0.12,48394, 0
-0.12,48395, 0
-0.12,48396, 0
-0.12,48397, 0
-0.12,48399, 0
-0.12,48400, 0
-0.12,48402, 0
-0.12,48401, 0
-0.12,48403, 0
-0.12,48404, 0
-0.12,48405, 0
-0.12,48406, 0
-0.12,48409, 0
-0.12,48407, 0
-0.12,48408, 0
-0.12,48410, 0
-0.12,48411, 0
-0.12,48412, 0
-0.12,48413, 0
-0.12,48414, 0
-0.12,48415, 0
-0.12,48418, 0
-0.12,48419, 0
-0.12,48417, 0
-0.12,48420, 0
-0.12,48421, 0
-0.12,48422, 0
-0.12,48423, 0
-0.12,48424, 0
-0.12,48425, 0
-0.12,48426, 0
-0.12,48427, 0
-0.12,48428, 0
-0.12,48429, 0
-0.12,48431, 0
-0.12,48430, 0
-0.12,48432, 0
-0.12,48433, 0
-0.12,48434, 0
-0.12,48435, 0
-0.12,48436, 0
-0.12,48438, 0
-0.12,48437, 0
-0.12,48439, 0
-0.12,48440, 0
-0.12,48442, 0
-0.12,48443, 0
-0.12,48444, 0
-0.12,48445, 0
-0.12,48447, 0
-0.12,48448, 0
-0.12,48449, 0
-0.12,48450, 0
-0.12,48451, 0
-0.12,48452, 0
-0.12,48453, 0
-0.12,48454, 0
-0.12,48455, 0
-0.12,48456, 0
-0.12,48457, 0
-0.12,48458, 0
-0.12,48459, 0
-0.12,48460, 0
-0.12,48462, 0
-0.12,48461, 0
-0.12,48463, 0
-0.12,48464, 0
-0.12,48465, 0
-0.12,48467, 0
-0.12,48466, 0
-0.12,48468, 0
-0.12,48469, 0
-0.12,48470, 0
-0.12,48471, 0
-0.12,48472, 0
-0.12,48473, 0
-0.12,48474, 0
-0.12,48475, 0
-0.12,48476, 0
-0.12,48477, 0
-0.12,48478, 0
-0.12,48479, 0
-0.12,48480, 0
-0.12,48481, 0
-0.12,48482, 0
-0.12,48483, 0
-0.12,48484, 0
-0.12,48485, 0
-0.12,48486, 0
-0.12,48487, 0
-0.12,48488, 0
-0.12,48489, 0
-0.12,48490, 0
-0.12,48492, 0
-0.12,48491, 0
-0.12,48494, 0
-0.12,48493, 0
-0.12,48496, 0
-0.12,48495, 0
-0.12,48497, 0
-0.12,48498, 0
-0.12,48499, 0
-0.12,48501, 0
-0.12,48500, 0
-0.12,48502, 0
-0.12,48503, 0
-0.12,48504, 0
-0.12,48505, 0
-0.12,48507, 0
-0.12,48506, 0
-0.12,48508, 0
-0.12,48509, 0
-0.12,48510, 0
-0.12,48511, 0
-0.12,48512, 0
-0.12,48514, 0
-0.12,48513, 0
-0.12,48515, 0
-0.12,48517, 0
-0.12,48516, 0
-0.12,48518, 0
-0.12,48519, 0
-0.12,48520, 0
-0.12,48521, 0
-0.12,48522, 0
-0.12,48523, 0
-0.12,48524, 0
-0.12,48525, 0
-0.12,48526, 0
-0.12,48527, 0
-0.12,48528, 0
-0.12,48530, 0
-0.12,48529, 0
-0.12,48531, 0
-0.12,48532, 0
-0.12,48533, 0
-0.12,48534, 0
-0.12,48535, 0
-0.12,48536, 0
-0.12,48538, 0
-0.12,48537, 0
-0.12,48539, 0
-0.12,48542, 0
-0.12,48540, 0
-0.12,48541, 0
-0.12,48543, 0
-0.12,48545, 0
-0.12,48544, 0
-0.12,48546, 0
-0.12,48547, 0
-0.12,48548, 0
-0.12,48549, 0
-0.12,48550, 0
-0.12,48551, 0
-0.12,48552, 0
-0.12,48553, 0
-0.12,48554, 0
-0.12,48555, 0
-0.12,48556, 0
-0.12,48557, 0
-0.12,48558, 0
-0.12,48559, 0
-0.12,48560, 0
-0.12,48561, 0
-0.12,48562, 0
-0.12,48563, 0
-0.12,48564, 0
-0.12,48565, 0
-0.12,48566, 0
-0.12,48567, 0
-0.12,48569, 0
-0.12,48568, 0
-0.12,48570, 0
-0.12,48572, 0
-0.12,48571, 0
-0.12,48573, 0
-0.12,48574, 0
-0.12,48575, 0
-0.12,48576, 0
-0.12,48577, 0
-0.12,48578, 0
-0.12,48580, 0
-0.12,48579, 0
-0.12,48581, 0
-0.12,48582, 0
-0.12,48583, 0
-0.12,48584, 0
-0.12,48586, 0
-0.12,48587, 0
-0.12,48589, 0
-0.12,48588, 0
-0.12,48590, 0
-0.12,48591, 0
-0.12,48592, 0
-0.12,48593, 0
-0.12,48594, 0
-0.12,48595, 0
-0.12,48596, 0
-0.12,48597, 0
-0.12,48598, 0
-0.12,48600, 0
-0.12,48599, 0
-0.12,48601, 0
-0.12,48602, 0
-0.12,48603, 0
-0.12,48606, 0
-0.12,48604, 0
-0.12,48605, 0
-0.12,48607, 0
-0.12,48608, 0
-0.12,48610, 0
-0.12,48609, 0
-0.12,48611, 0
-0.12,48612, 0
-0.12,48613, 0
-0.11,48614, 1
-0.12,48615, 2
-0.12,48616, 4
-0.12,48617, 5
-0.12,48618, 6
-0.11,48620, 8
-0.11,48619, 8
-0.10,48621,11
-0.10,48622,12
0.00,48623,13
0.00,48624,14
0.00,48625,14
-1.38,48626,15
-1.15,48628,18
-1.37,48627,16
-1.15,48629,18
-1.03,48630,19
-0.92,48631,20
-3.80,48632,21
-3.71,48633,22
-3.37,48634,22
-2.98,48635,23
-2.60,48636,23
-5.03,48638,24
-5.59,48637,24
-4.42,48639,24
-3.84,48640,24
-3.84,48641,24
-7.23,48642,24
-6.82,48643,24
-5.42,48644,23
-4.75,48646,23
-8.06,48647,23
-5.42,48645,23
-6.85,48649,22
-6.85,48648,22
-6.08,48650,22
-5.37,48651,22
-8.25,48652,21
-8.25,48653,21
-7.46,48654,21
-6.64,48655,21
-5.89,48656,21
-14.88,48657,21
-14.49,48658,20
-13.34,48659,20
-10.78,48660,20
-10.78,48661,20
-22.46,48662,20
-21.89,48663,21
-20.19,48664,21
-20.19,48665,21
-18.18,48666,22
-28.56,48667,22
-28.56,48668,22
-27.23,48669,22
-24.90,48670,22
-19.95,48671,22
-19.95,48672,22
-31.25,48673,21
-29.96,48674,21
-27.59,48675,21
-27.59,48676,21
-22.54,48678,21
-32.77,48680,20
-20.31,48679,20
-32.77,48681,20
-31.70,48682,20
-29.47,48683,20
-26.95,48684,20
-24.48,48685,21
-22.15,48686,22
-28.00,48687,22
-25.92,48688,22
-20.95,48689,23
-18.70,48690,23
-16.74,48692,23
-16.74,48693,23
-13.06,48694,23
-11.54,48695,23
-11.54,48696,23
-10.23,48697,23
-8.94,48698,22
-7.81,48699,22
-5.72,48701,22
-6.84,48700,22
-3.73,48704,21
-3.73,48703,21
-4.94,48702,22
-3.26,48705,21
-2.62,48706,21
-1.95,48707,20
-1.71,48708,20
-1.71,48709,20
-1.50,48710,20
-0.99,48712,20
-0.99,48711,20
-0.85,48713,20
-0.66,48714,21
-0.66,48715,21
-0.42,48716,22
-0.42,48717,22
-0.36,48718,22
-0.30,48719,22
-0.22,48720,22
-0.14,48721,22
-0.14,48722,22
-0.10,48723,22
-0.08,48724,22
-0.07,48725,22
-0.07,48726,22
-0.04,48727,21
-0.03,48728,21
-0.03,48730,21
-0.03,48729,21
-0.03,48731,21
-0.01,48732,20
-0.01,48733,20
-0.01,48734,20
-0.01,48735,20
0.00,48736,20
-0.00,48737,20
-0.02,48739,21
-0.01,48738,21
-0.02,48740,21
-0.02,48742,22
-0.01,48743,22
-0.01,48744,22
-0.01,48745,22
0.01,48746,22
0.01,48747,22
0.01,48748,22
0.01,48749,22
-0.00,48751,21
0.00,48750,22
0.01,48752,21
0.00,48753,21
0.00,48754,21
-0.00,48755,21
-0.00,48756,20
0.00,48757,20
0.00,48759,20
0.00,48758,20
-0.01,48761,20
-0.00,48760,20
-0.01,48762,20
-0.01,48763,21
-0.01,48765,22
-0.01,48764,21
-0.01,48767,22
-0.01,48766,22
-0.01,48768,22
0.00,48771,22
0.00,48770,22
0.00,48769,22
0.00,48772,22
0.01,48773,22
0.01,48774,22
0.00,48775,21
0.00,48776,21
-0.00,48777,21
0.01,48778,21
0.00,48780,20
0.00,48779,21
-0.00,48781,20
0.00,48782,20
0.00,48784,20
0.00,48783,20
-0.00,48785,20
-0.02,48787,21
-0.01,48786,20
-0.01,48789,22
-0.01,48788,22
-0.01,48790,22
-0.01,48791,22
-0.01,48792,22
-0.00,48793,22
0.00,48794,22
0.00,48796,22
0.00,48797,22
0.01,48798,22
0.00,48799,21
-0.00,48800,21
-0.00,48801,21
0.00,48803,21
-0.00,48802,21
0.00,48804,20
0.00,48805,20
-0.00,48806,20
-0.00,48807,20
0.00,48808,20
0.00,48809,20
-0.00,48810,20
-0.02,48811,21
-0.02,48812,21
-0.01,48813,22
-0.01,48814,22
-0.01,48815,22
-0.01,48816,22
-0.00,48817,22
-0.00,48818,22
0.01,48819,22
0.00,48821,22
0.00,48820,22
0.00,48822,22
0.00,48823,21
0.00,48824,21
-0.00,48827,21
0.00,48825,21
0.00,48826,21
-0.01,48828,20
0.00,48829,20
0.00,48830,20
-0.00,48831,20
-0.01,48833,20
-0.01,48832,20
-0.01,48834,21
-0.01,48835,21
-0.02,48837,22
-0.01,48836,21
-0.02,48838,22
